symbol,timestamp,price,size
BAC,2019-05-01 09:37:33.018649,31.11,190
CVX,2019-05-01 09:37:33.206678,117.8,150
CVX,2019-05-01 09:37:33.577471,117.76,100
AAPL,2019-05-01 09:37:33.593835,204.87,40
BAC,2019-05-01 09:37:33.606014,31.1076,60
BAC,2019-05-01 09:37:33.861833,31.1,100
CVX,2019-05-01 09:37:34.265358,117.75,130
BAC,2019-05-01 09:37:34.518612,31.07,30
AAPL,2019-05-01 09:37:34.535274,204.9225,10
CVX,2019-05-01 09:37:34.721996,117.67,80
AAPL,2019-05-01 09:37:34.930880,204.93,10
CVX,2019-05-01 09:37:35.126158,117.65,60
BAC,2019-05-01 09:37:35.199551,31.08,60
AAPL,2019-05-01 09:37:35.271384,204.9184,10
CVX,2019-05-01 09:37:35.366712,117.65,80
CVX,2019-05-01 09:37:35.376831,117.62,70
BAC,2019-05-01 09:37:35.586411,31.08,200
BAC,2019-05-01 09:37:35.875820,31.08,30
CVX,2019-05-01 09:37:36.109480,117.57,80
BAC,2019-05-01 09:37:36.194341,31.083000000000002,70
AAPL,2019-05-01 09:37:36.219894,204.98,10
BAC,2019-05-01 09:37:36.368132,31.0647,140
BAC,2019-05-01 09:37:36.458210,31.055,90
BAC,2019-05-01 09:37:36.714100,31.05,20
BAC,2019-05-01 09:37:36.859260,31.05,260
CVX,2019-05-01 09:37:36.969885,117.53,100
AAPL,2019-05-01 09:37:37.079066,204.9902,0
BAC,2019-05-01 09:37:37.206120,31.09,40
BAC,2019-05-01 09:37:37.665899,31.0832,160
CVX,2019-05-01 09:37:37.725090,117.51,90
AAPL,2019-05-01 09:37:37.759274,204.9323,10
AAPL,2019-05-01 09:37:38.384955,204.94,10
BAC,2019-05-01 09:37:38.444789,31.075,10
CVX,2019-05-01 09:37:38.568073,117.5,170
AAPL,2019-05-01 09:37:38.593043,204.97,10
CVX,2019-05-01 09:37:38.735154,117.58,40
AAPL,2019-05-01 09:37:38.845426,204.9752,10
CVX,2019-05-01 09:37:39.085862,117.575,40
BAC,2019-05-01 09:37:39.244563,31.0724,40
CVX,2019-05-01 09:37:39.419582,117.5799,80
CVX,2019-05-01 09:37:39.551566,117.5932,60
AAPL,2019-05-01 09:37:39.752240,205.01,10
CVX,2019-05-01 09:37:39.774495,117.58,100
BAC,2019-05-01 09:37:39.788533,31.065,80
BAC,2019-05-01 09:37:39.924153,31.08,140
AAPL,2019-05-01 09:37:39.965450,205.02,0
CVX,2019-05-01 09:37:39.997231,117.56,90
AAPL,2019-05-01 09:37:40.055982,205.05,20
AAPL,2019-05-01 09:37:40.389073,205.08,10
AAPL,2019-05-01 09:37:40.453012,205.09,60
AAPL,2019-05-01 09:37:40.454441,205.055,10
BAC,2019-05-01 09:37:40.517012,31.07,40
BAC,2019-05-01 09:37:40.670383,31.065,70
BAC,2019-05-01 09:37:40.679754,31.065,60
BAC,2019-05-01 09:37:40.722624,31.05,60
CVX,2019-05-01 09:37:40.775810,117.56,120
BAC,2019-05-01 09:37:40.823813,31.04,40
AAPL,2019-05-01 09:37:40.885557,205.04,10
CVX,2019-05-01 09:37:41.097651,117.56,110
AAPL,2019-05-01 09:37:41.598773,205.045,10
CVX,2019-05-01 09:37:41.674678,117.555,50
BAC,2019-05-01 09:37:41.810522,31.07,130
AAPL,2019-05-01 09:37:41.828815,205.12,10
AAPL,2019-05-01 09:37:41.853156,205.1,10
CVX,2019-05-01 09:37:41.953127,117.57,80
BAC,2019-05-01 09:37:42.369612,31.075,70
CVX,2019-05-01 09:37:42.469778,117.56,30
AAPL,2019-05-01 09:37:42.785664,205.09,10
BAC,2019-05-01 09:37:42.986492,31.065,70
AAPL,2019-05-01 09:37:43.227673,205.05,10
CVX,2019-05-01 09:37:43.405117,117.56,60
AAPL,2019-05-01 09:37:43.617604,205.0096,20
BAC,2019-05-01 09:37:43.952725,31.055,30
CVX,2019-05-01 09:37:44.228439,117.571,40
BAC,2019-05-01 09:37:44.265828,31.05,70
CVX,2019-05-01 09:37:44.365883,117.57,70
AAPL,2019-05-01 09:37:44.401970,204.96,20
CVX,2019-05-01 09:37:44.531289,117.58,100
CVX,2019-05-01 09:37:44.974227,117.63,50
BAC,2019-05-01 09:37:45.084048,31.05,80
AAPL,2019-05-01 09:37:45.155051,205.02,20
CVX,2019-05-01 09:37:45.209636,117.61,100
BAC,2019-05-01 09:37:45.211733,31.075,130
CVX,2019-05-01 09:37:45.303713,117.59,90
AAPL,2019-05-01 09:37:45.477219,205.02,10
BAC,2019-05-01 09:37:45.533456,31.085,160
AAPL,2019-05-01 09:37:45.620036,205.0,40
AAPL,2019-05-01 09:37:45.647850,205.06,1010
BAC,2019-05-01 09:37:45.722596,31.09,70
BAC,2019-05-01 09:37:45.863028,31.073,20
AAPL,2019-05-01 09:37:45.921537,205.11,10
BAC,2019-05-01 09:37:45.939028,31.075,110
CVX,2019-05-01 09:37:46.089234,117.56,70
AAPL,2019-05-01 09:37:46.141535,205.1,10
CVX,2019-05-01 09:37:46.297925,117.535,60
BAC,2019-05-01 09:37:46.810509,31.065,10
AAPL,2019-05-01 09:37:46.935687,205.1519,10
BAC,2019-05-01 09:37:47.074583,31.06,30
CVX,2019-05-01 09:37:47.271555,117.55,40
BAC,2019-05-01 09:37:47.435818,31.065,50
CVX,2019-05-01 09:37:47.655972,117.5599,90
CVX,2019-05-01 09:37:47.679981,117.58,60
AAPL,2019-05-01 09:37:47.682359,205.137,20
AAPL,2019-05-01 09:37:47.877616,205.1,20
BAC,2019-05-01 09:37:47.942247,31.075,60
CVX,2019-05-01 09:37:48.269733,117.64,60
AAPL,2019-05-01 09:37:48.425857,205.045,20
BAC,2019-05-01 09:37:48.494407,31.075,40
CVX,2019-05-01 09:37:49.252408,117.5961,290
AAPL,2019-05-01 09:37:49.282291,205.05,10
BAC,2019-05-01 09:37:49.459618,31.065,150
CVX,2019-05-01 09:37:49.801911,117.62,60
AAPL,2019-05-01 09:37:49.990273,204.9879,10
BAC,2019-05-01 09:37:50.184102,31.0448,120
CVX,2019-05-01 09:37:50.479971,117.59,50
BAC,2019-05-01 09:37:50.535702,31.045,60
AAPL,2019-05-01 09:37:50.596563,205.01,20
AAPL,2019-05-01 09:37:50.854567,205.095,10
CVX,2019-05-01 09:37:51.063356,117.62,80
AAPL,2019-05-01 09:37:51.282720,205.072,20
BAC,2019-05-01 09:37:51.496523,31.0324,70
AAPL,2019-05-01 09:37:51.668063,205.049,30
CVX,2019-05-01 09:37:51.960107,117.64,90
AAPL,2019-05-01 09:37:52.155637,205.06,10
BAC,2019-05-01 09:37:52.418419,31.055,20
CVX,2019-05-01 09:37:52.654941,117.665,60
AAPL,2019-05-01 09:37:52.676625,205.03,10
BAC,2019-05-01 09:37:52.731405,31.06,30
AAPL,2019-05-01 09:37:52.754923,205.06,10
AAPL,2019-05-01 09:37:52.826191,205.0833,10
BAC,2019-05-01 09:37:52.865865,31.06,60
AAPL,2019-05-01 09:37:53.071610,205.07,10
CVX,2019-05-01 09:37:53.359478,117.64,60
BAC,2019-05-01 09:37:53.624745,31.0457,50
BAC,2019-05-01 09:37:53.883834,31.04,60
AAPL,2019-05-01 09:37:54.000239,205.05,10
BAC,2019-05-01 09:37:54.026392,31.05,20
CVX,2019-05-01 09:37:54.110869,117.61,50
CVX,2019-05-01 09:37:54.279089,117.59,90
AAPL,2019-05-01 09:37:54.425980,205.02,10
CVX,2019-05-01 09:37:54.498983,117.61,60
AAPL,2019-05-01 09:37:54.671558,205.0438,10
BAC,2019-05-01 09:37:54.807320,31.0664,100
AAPL,2019-05-01 09:37:54.986725,205.05,10
CVX,2019-05-01 09:37:55.019408,117.63,70
BAC,2019-05-01 09:37:55.379487,31.055,70
AAPL,2019-05-01 09:37:55.640446,205.021,10
CVX,2019-05-01 09:37:55.823891,117.63,40
BAC,2019-05-01 09:37:56.132064,31.0601,120
BAC,2019-05-01 09:37:56.435128,31.085,70
CVX,2019-05-01 09:37:56.444350,117.61399999999999,90
AAPL,2019-05-01 09:37:56.470832,205.0701,10
AAPL,2019-05-01 09:37:56.695423,205.04,40
CVX,2019-05-01 09:37:56.895769,117.58,40
AAPL,2019-05-01 09:37:56.904410,205.13,20
AAPL,2019-05-01 09:37:57.097036,205.16,20
BAC,2019-05-01 09:37:57.134954,31.08,30
BAC,2019-05-01 09:37:57.350994,31.075,20
BAC,2019-05-01 09:37:57.719501,31.076,50
CVX,2019-05-01 09:37:57.760536,117.585,170
AAPL,2019-05-01 09:37:58.029376,205.1531,30
CVX,2019-05-01 09:37:58.066356,117.65,90
AAPL,2019-05-01 09:37:58.540733,205.13,20
BAC,2019-05-01 09:37:58.680618,31.075,30
AAPL,2019-05-01 09:37:58.763341,205.1195,0
BAC,2019-05-01 09:37:58.897312,31.075,10
CVX,2019-05-01 09:37:59.029172,117.65,60
BAC,2019-05-01 09:37:59.263309,31.0751,40
CVX,2019-05-01 09:37:59.513721,117.65,130
AAPL,2019-05-01 09:37:59.636658,205.12,10
BAC,2019-05-01 09:38:00.051009,31.0675,60
AAPL,2019-05-01 09:38:00.201598,205.115,10
CVX,2019-05-01 09:38:00.252205,117.61,100
CVX,2019-05-01 09:38:00.585244,117.61,210
AAPL,2019-05-01 09:38:00.912303,205.13,10
BAC,2019-05-01 09:38:01.033448,31.07,60
BAC,2019-05-01 09:38:01.138614,31.065,70
AAPL,2019-05-01 09:38:01.394994,205.1324,10
CVX,2019-05-01 09:38:01.459489,117.53,70
BAC,2019-05-01 09:38:01.676090,31.06,110
BAC,2019-05-01 09:38:01.797668,31.072,60
CVX,2019-05-01 09:38:01.870661,117.49,70
AAPL,2019-05-01 09:38:02.069461,205.125,10
BAC,2019-05-01 09:38:02.129758,31.0851,90
AAPL,2019-05-01 09:38:02.448232,205.13,20
CVX,2019-05-01 09:38:02.580518,117.48,90
BAC,2019-05-01 09:38:02.866278,31.1,50
BAC,2019-05-01 09:38:02.896712,31.105,80
BAC,2019-05-01 09:38:03.266445,31.093000000000004,60
AAPL,2019-05-01 09:38:03.340118,205.09,10
CVX,2019-05-01 09:38:03.344520,117.48,70
AAPL,2019-05-01 09:38:03.378402,205.13,10
BAC,2019-05-01 09:38:03.875941,31.1,230
CVX,2019-05-01 09:38:04.025779,117.47,50
AAPL,2019-05-01 09:38:04.347198,205.08,10
BAC,2019-05-01 09:38:04.360001,31.1101,50
BAC,2019-05-01 09:38:04.430894,31.1218,80
BAC,2019-05-01 09:38:04.578126,31.145,70
AAPL,2019-05-01 09:38:04.675033,205.05,20
CVX,2019-05-01 09:38:04.792535,117.435,40
BAC,2019-05-01 09:38:05.095337,31.15,60
CVX,2019-05-01 09:38:05.467554,117.4665,70
AAPL,2019-05-01 09:38:05.579107,205.12099999999998,20
BAC,2019-05-01 09:38:05.604453,31.155,190
BAC,2019-05-01 09:38:05.932137,31.17,1120
AAPL,2019-05-01 09:38:06.179213,205.1241,10
CVX,2019-05-01 09:38:06.437674,117.48,70
BAC,2019-05-01 09:38:06.775869,31.095,50
CVX,2019-05-01 09:38:07.077376,117.495,50
AAPL,2019-05-01 09:38:07.139418,205.13,20
CVX,2019-05-01 09:38:07.561119,117.46,100
BAC,2019-05-01 09:38:07.701171,31.1,180
AAPL,2019-05-01 09:38:07.797927,205.11,20
CVX,2019-05-01 09:38:07.903309,117.51,90
CVX,2019-05-01 09:38:07.996690,117.51,110
CVX,2019-05-01 09:38:08.297761,117.49,70
AAPL,2019-05-01 09:38:08.513272,205.08,10
BAC,2019-05-01 09:38:08.579536,31.0931,170
CVX,2019-05-01 09:38:08.694172,117.45,100
CVX,2019-05-01 09:38:08.956731,117.44,70
CVX,2019-05-01 09:38:09.052741,117.455,50
BAC,2019-05-01 09:38:09.059639,31.075,30
BAC,2019-05-01 09:38:09.245121,31.075,60
AAPL,2019-05-01 09:38:09.288561,205.11,30
CVX,2019-05-01 09:38:09.933442,117.47,40
AAPL,2019-05-01 09:38:10.044359,205.0763,20
BAC,2019-05-01 09:38:10.086992,31.075,140
CVX,2019-05-01 09:38:10.489479,117.5379,100
AAPL,2019-05-01 09:38:10.727306,205.025,10
BAC,2019-05-01 09:38:10.762065,31.075,180
AAPL,2019-05-01 09:38:11.167382,205.0417,20
BAC,2019-05-01 09:38:11.253158,31.0699,160
CVX,2019-05-01 09:38:11.280163,117.57,90
AAPL,2019-05-01 09:38:11.408508,205.0599,220
AAPL,2019-05-01 09:38:11.877792,205.0456,30
BAC,2019-05-01 09:38:11.943463,31.06,30
BAC,2019-05-01 09:38:12.179815,31.055,20
CVX,2019-05-01 09:38:12.217171,117.56,40
BAC,2019-05-01 09:38:12.452841,31.05,90
AAPL,2019-05-01 09:38:12.567162,204.995,20
BAC,2019-05-01 09:38:12.588432,31.055,40
AAPL,2019-05-01 09:38:12.867789,204.99,10
CVX,2019-05-01 09:38:12.969514,117.53,130
AAPL,2019-05-01 09:38:13.375724,204.97,10
BAC,2019-05-01 09:38:13.577879,31.055,60
CVX,2019-05-01 09:38:13.833938,117.5456,70
AAPL,2019-05-01 09:38:14.003663,204.97,10
BAC,2019-05-01 09:38:14.013374,31.045,30
CVX,2019-05-01 09:38:14.138225,117.57,80
CVX,2019-05-01 09:38:14.655597,117.57,130
BAC,2019-05-01 09:38:14.659460,31.035,50
AAPL,2019-05-01 09:38:14.932501,204.96,20
CVX,2019-05-01 09:38:14.992897,117.62,210
AAPL,2019-05-01 09:38:14.995079,205.0,30
CVX,2019-05-01 09:38:15.114577,117.49,50
BAC,2019-05-01 09:38:15.489580,31.045,40
CVX,2019-05-01 09:38:15.638282,117.46,60
AAPL,2019-05-01 09:38:15.660506,204.9899,20
BAC,2019-05-01 09:38:15.807648,31.045,60
BAC,2019-05-01 09:38:15.940644,31.05,50
BAC,2019-05-01 09:38:15.979631,31.065,30
CVX,2019-05-01 09:38:16.089224,117.45,90
CVX,2019-05-01 09:38:16.114499,117.49,120
BAC,2019-05-01 09:38:16.467934,31.07,30
AAPL,2019-05-01 09:38:16.480524,204.965,20
AAPL,2019-05-01 09:38:16.524456,205.0,20
BAC,2019-05-01 09:38:16.673245,31.065,90
CVX,2019-05-01 09:38:16.797180,117.52,60
AAPL,2019-05-01 09:38:16.970075,204.975,10
CVX,2019-05-01 09:38:17.029646,117.5044,110
AAPL,2019-05-01 09:38:17.348205,204.96,10
BAC,2019-05-01 09:38:17.492635,31.06,40
CVX,2019-05-01 09:38:17.764483,117.45,80
AAPL,2019-05-01 09:38:18.081262,204.94,10
BAC,2019-05-01 09:38:18.426299,31.075,10
CVX,2019-05-01 09:38:18.445142,117.4733,90
AAPL,2019-05-01 09:38:18.748995,204.98,20
BAC,2019-05-01 09:38:18.987116,31.08,100
BAC,2019-05-01 09:38:19.103531,31.06,100
BAC,2019-05-01 09:38:19.109959,31.085,50
CVX,2019-05-01 09:38:19.166257,117.51,60
AAPL,2019-05-01 09:38:19.410436,204.99,20
CVX,2019-05-01 09:38:19.441710,117.56,60
AAPL,2019-05-01 09:38:19.534627,205.0,30
AAPL,2019-05-01 09:38:19.541153,204.985,20
AAPL,2019-05-01 09:38:19.666122,204.9166,10
BAC,2019-05-01 09:38:19.777388,31.09,50
CVX,2019-05-01 09:38:20.410487,117.54,80
CVX,2019-05-01 09:38:20.632426,117.58200000000001,70
AAPL,2019-05-01 09:38:20.636688,204.9132,20
BAC,2019-05-01 09:38:20.730126,31.085,40
AAPL,2019-05-01 09:38:20.975809,204.96,10
CVX,2019-05-01 09:38:21.537703,117.61,90
CVX,2019-05-01 09:38:21.600422,117.56,60
AAPL,2019-05-01 09:38:21.680973,204.96,20
CVX,2019-05-01 09:38:21.692550,117.52,600
BAC,2019-05-01 09:38:21.723656,31.09,50
AAPL,2019-05-01 09:38:21.899415,204.95,10
CVX,2019-05-01 09:38:22.092101,117.55,40
CVX,2019-05-01 09:38:22.213095,117.575,80
BAC,2019-05-01 09:38:22.389635,31.085,130
AAPL,2019-05-01 09:38:22.752019,204.98,10
CVX,2019-05-01 09:38:23.027259,117.47,90
BAC,2019-05-01 09:38:23.088166,31.09,140
CVX,2019-05-01 09:38:23.103013,117.45,90
AAPL,2019-05-01 09:38:23.163311,204.98,20
AAPL,2019-05-01 09:38:23.273054,204.995,10
CVX,2019-05-01 09:38:23.478802,117.43,70
BAC,2019-05-01 09:38:23.539474,31.095,140
AAPL,2019-05-01 09:38:24.005029,205.0,40
CVX,2019-05-01 09:38:24.183209,117.45,40
CVX,2019-05-01 09:38:24.476952,117.46,60
BAC,2019-05-01 09:38:24.489550,31.09,130
AAPL,2019-05-01 09:38:24.754932,204.92,2010
CVX,2019-05-01 09:38:25.161138,117.44,60
CVX,2019-05-01 09:38:25.179129,117.43,80
BAC,2019-05-01 09:38:25.288727,31.0846,120
AAPL,2019-05-01 09:38:25.302062,204.959,20
AAPL,2019-05-01 09:38:25.556717,204.87,10
BAC,2019-05-01 09:38:25.886118,31.075,80
BAC,2019-05-01 09:38:25.936863,31.075,30
CVX,2019-05-01 09:38:25.982582,117.46,70
AAPL,2019-05-01 09:38:26.157449,204.88,10
AAPL,2019-05-01 09:38:26.349928,204.83,20
CVX,2019-05-01 09:38:26.418245,117.465,110
AAPL,2019-05-01 09:38:26.565195,204.8901,10
BAC,2019-05-01 09:38:26.567092,31.08,40
BAC,2019-05-01 09:38:27.062035,31.075,80
CVX,2019-05-01 09:38:27.103366,117.46,80
CVX,2019-05-01 09:38:27.256501,117.44,190
AAPL,2019-05-01 09:38:27.279051,204.86,20
BAC,2019-05-01 09:38:27.496776,31.075,100
BAC,2019-05-01 09:38:27.565901,31.06,30
AAPL,2019-05-01 09:38:27.949598,204.98,20
CVX,2019-05-01 09:38:28.096744,117.355,110
BAC,2019-05-01 09:38:28.268646,31.065,190
AAPL,2019-05-01 09:38:28.527406,205.0,20
CVX,2019-05-01 09:38:29.030360,117.395,100
AAPL,2019-05-01 09:38:29.100217,204.9838,10
BAC,2019-05-01 09:38:29.213215,31.055,70
AAPL,2019-05-01 09:38:29.692116,204.9918,30
AAPL,2019-05-01 09:38:29.712798,204.9869,10
CVX,2019-05-01 09:38:29.748428,117.4,180
BAC,2019-05-01 09:38:29.749591,31.045,80
CVX,2019-05-01 09:38:30.134793,117.35,100
AAPL,2019-05-01 09:38:30.172875,204.99,20
AAPL,2019-05-01 09:38:30.317830,205.0,10
BAC,2019-05-01 09:38:30.630172,31.045,100
BAC,2019-05-01 09:38:30.718154,31.035,100
AAPL,2019-05-01 09:38:30.862523,205.01,10
AAPL,2019-05-01 09:38:30.885580,204.94,20
CVX,2019-05-01 09:38:30.980402,117.43,90
AAPL,2019-05-01 09:38:31.061628,205.0,20
BAC,2019-05-01 09:38:31.067867,31.08,70
BAC,2019-05-01 09:38:31.185387,31.085,80
AAPL,2019-05-01 09:38:31.573524,205.02,10
AAPL,2019-05-01 09:38:31.647982,204.98,10
CVX,2019-05-01 09:38:31.828474,117.46,90
CVX,2019-05-01 09:38:31.837577,117.42,80
BAC,2019-05-01 09:38:31.924856,31.075,100
AAPL,2019-05-01 09:38:32.104402,204.98,20
BAC,2019-05-01 09:38:32.190080,31.085,30
CVX,2019-05-01 09:38:32.580189,117.44,170
BAC,2019-05-01 09:38:32.609866,31.0851,120
AAPL,2019-05-01 09:38:32.972510,205.01,10
BAC,2019-05-01 09:38:33.032030,31.075,90
CVX,2019-05-01 09:38:33.350593,117.43,300
BAC,2019-05-01 09:38:33.776028,31.06,90
AAPL,2019-05-01 09:38:33.879634,204.98,20
CVX,2019-05-01 09:38:34.151023,117.43,60
BAC,2019-05-01 09:38:34.281052,31.0619,80
CVX,2019-05-01 09:38:34.311027,117.38,120
BAC,2019-05-01 09:38:34.648228,31.055,140
AAPL,2019-05-01 09:38:34.850294,204.9668,10
BAC,2019-05-01 09:38:35.182406,31.07,180
CVX,2019-05-01 09:38:35.207866,117.43,110
AAPL,2019-05-01 09:38:35.308519,204.96,10
AAPL,2019-05-01 09:38:35.315849,204.95,20
AAPL,2019-05-01 09:38:35.346136,204.8101,20
AAPL,2019-05-01 09:38:35.546925,204.82,30
AAPL,2019-05-01 09:38:35.811364,204.8467,20
CVX,2019-05-01 09:38:36.001611,117.465,80
BAC,2019-05-01 09:38:36.009761,31.0327,190
BAC,2019-05-01 09:38:36.012831,31.0242,360
AAPL,2019-05-01 09:38:36.038757,204.8369,20
AAPL,2019-05-01 09:38:36.136277,204.85,20
AAPL,2019-05-01 09:38:36.175817,204.875,40
CVX,2019-05-01 09:38:36.302266,117.49,110
CVX,2019-05-01 09:38:36.744251,117.38,80
AAPL,2019-05-01 09:38:36.822056,204.86,50
BAC,2019-05-01 09:38:36.852794,30.995,100
AAPL,2019-05-01 09:38:37.096952,204.85,40
CVX,2019-05-01 09:38:37.301627,117.3752,120
BAC,2019-05-01 09:38:37.587799,30.995,150
AAPL,2019-05-01 09:38:37.731023,204.8467,40
CVX,2019-05-01 09:38:37.734567,117.3902,110
BAC,2019-05-01 09:38:38.068769,31.01,120
CVX,2019-05-01 09:38:38.204252,117.45,90
CVX,2019-05-01 09:38:38.497134,117.46,120
AAPL,2019-05-01 09:38:38.643486,204.9112,30
BAC,2019-05-01 09:38:38.716646,31.005,130
CVX,2019-05-01 09:38:38.775272,117.46,190
CVX,2019-05-01 09:38:38.934963,117.425,100
CVX,2019-05-01 09:38:39.072695,117.48,200
BAC,2019-05-01 09:38:39.157648,31.035,80
AAPL,2019-05-01 09:38:39.405751,204.9741,60
BAC,2019-05-01 09:38:39.803892,31.0565,240
CVX,2019-05-01 09:38:40.017289,117.43,70
BAC,2019-05-01 09:38:40.022330,31.065,60
AAPL,2019-05-01 09:38:40.099225,205.05,40
AAPL,2019-05-01 09:38:40.230152,205.12,20
BAC,2019-05-01 09:38:40.329920,31.07,50
BAC,2019-05-01 09:38:40.421088,31.06,120
CVX,2019-05-01 09:38:40.579527,117.46,100
BAC,2019-05-01 09:38:40.914962,31.04,40
AAPL,2019-05-01 09:38:41.010078,205.15,30
CVX,2019-05-01 09:38:41.101754,117.41,160
CVX,2019-05-01 09:38:41.472078,117.44,260
BAC,2019-05-01 09:38:41.555605,31.05,140
CVX,2019-05-01 09:38:41.583653,117.46,210
AAPL,2019-05-01 09:38:41.860046,205.16,20
BAC,2019-05-01 09:38:41.956086,31.04,90
AAPL,2019-05-01 09:38:42.101174,205.22,20
AAPL,2019-05-01 09:38:42.326400,205.21,30
BAC,2019-05-01 09:38:42.427744,31.015,200
CVX,2019-05-01 09:38:42.450831,117.45,280
AAPL,2019-05-01 09:38:42.625141,205.38,20
AAPL,2019-05-01 09:38:42.753077,205.34,40
BAC,2019-05-01 09:38:42.941505,30.9815,30
AAPL,2019-05-01 09:38:42.991145,205.36,50
CVX,2019-05-01 09:38:43.049747,117.5,130
BAC,2019-05-01 09:38:43.301377,30.98,60
CVX,2019-05-01 09:38:43.329055,117.5,120
AAPL,2019-05-01 09:38:43.379145,205.34,40
BAC,2019-05-01 09:38:43.383597,30.9977,50
CVX,2019-05-01 09:38:43.764666,117.55,270
BAC,2019-05-01 09:38:43.812616,30.99,90
AAPL,2019-05-01 09:38:43.933707,205.3,20
CVX,2019-05-01 09:38:44.228730,117.5,150
BAC,2019-05-01 09:38:44.652876,30.97,60
AAPL,2019-05-01 09:38:44.857645,205.2765,40
CVX,2019-05-01 09:38:45.015578,117.5,200
CVX,2019-05-01 09:38:45.107306,117.49,210
BAC,2019-05-01 09:38:45.235077,31.0,10
CVX,2019-05-01 09:38:45.399830,117.58,330
AAPL,2019-05-01 09:38:45.573026,205.25,30
AAPL,2019-05-01 09:38:46.035754,205.17,20
BAC,2019-05-01 09:38:46.198952,30.99,70
CVX,2019-05-01 09:38:46.201649,117.5,610
AAPL,2019-05-01 09:38:46.272610,205.095,30
BAC,2019-05-01 09:38:46.526625,31.0,90
AAPL,2019-05-01 09:38:46.565989,205.2,20
CVX,2019-05-01 09:38:46.590019,117.52,210
BAC,2019-05-01 09:38:46.602371,30.985,170
CVX,2019-05-01 09:38:46.646620,117.54,100
CVX,2019-05-01 09:38:46.854950,117.5062,320
AAPL,2019-05-01 09:38:46.906217,205.15,30
CVX,2019-05-01 09:38:47.292978,117.55,120
CVX,2019-05-01 09:38:47.380450,117.49,180
BAC,2019-05-01 09:38:47.432116,30.995,190
AAPL,2019-05-01 09:38:47.538320,205.162,20
CVX,2019-05-01 09:38:47.912071,117.505,280
AAPL,2019-05-01 09:38:48.023796,205.13,30
AAPL,2019-05-01 09:38:48.158931,205.12,20
BAC,2019-05-01 09:38:48.173784,30.98,170
CVX,2019-05-01 09:38:48.253865,117.42,110
CVX,2019-05-01 09:38:48.326289,117.53,140
AAPL,2019-05-01 09:38:48.744578,205.058,30
BAC,2019-05-01 09:38:49.061480,30.98,110
CVX,2019-05-01 09:38:49.065078,117.46,150
AAPL,2019-05-01 09:38:49.138392,205.07,50
AAPL,2019-05-01 09:38:49.825363,204.93,40
BAC,2019-05-01 09:38:49.858070,30.9866,50
CVX,2019-05-01 09:38:49.939994,117.55,150
AAPL,2019-05-01 09:38:49.947025,205.0295,30
BAC,2019-05-01 09:38:50.291530,30.9698,110
AAPL,2019-05-01 09:38:50.305227,205.0948,70
CVX,2019-05-01 09:38:50.484627,117.53,120
CVX,2019-05-01 09:38:50.755138,117.5285,70
AAPL,2019-05-01 09:38:50.872596,204.985,20
CVX,2019-05-01 09:38:50.943946,117.485,170
BAC,2019-05-01 09:38:51.133226,30.98,90
AAPL,2019-05-01 09:38:51.343329,204.92,30
CVX,2019-05-01 09:38:51.443562,117.56,160
AAPL,2019-05-01 09:38:51.631268,204.92,50
BAC,2019-05-01 09:38:52.001521,30.9824,60
AAPL,2019-05-01 09:38:52.026147,204.9262,100
CVX,2019-05-01 09:38:52.082953,117.58,900
BAC,2019-05-01 09:38:52.304185,31.0001,50
CVX,2019-05-01 09:38:52.443844,117.745,130
AAPL,2019-05-01 09:38:52.713129,205.05,60
CVX,2019-05-01 09:38:52.967460,117.66,260
BAC,2019-05-01 09:38:53.150253,31.01,150
AAPL,2019-05-01 09:38:53.326754,205.18,20
CVX,2019-05-01 09:38:53.466975,117.685,820
CVX,2019-05-01 09:38:53.509450,117.7,190
BAC,2019-05-01 09:38:54.077670,31.0,130
CVX,2019-05-01 09:38:54.091066,117.68,160
AAPL,2019-05-01 09:38:54.160445,205.27,20
CVX,2019-05-01 09:38:54.304848,117.81,230
BAC,2019-05-01 09:38:54.717194,30.98,180
AAPL,2019-05-01 09:38:54.749047,205.17,40
CVX,2019-05-01 09:38:54.866516,117.67,370
AAPL,2019-05-01 09:38:55.193139,205.17,50
AAPL,2019-05-01 09:38:55.336927,205.34,50
BAC,2019-05-01 09:38:55.580850,30.97,140
CVX,2019-05-01 09:38:55.673950,117.82,110
AAPL,2019-05-01 09:38:55.813151,205.37,60
BAC,2019-05-01 09:38:55.997589,30.9896,180
AAPL,2019-05-01 09:38:56.107654,205.45,60
AAPL,2019-05-01 09:38:56.233287,205.42,20
BAC,2019-05-01 09:38:56.335048,30.99,70
CVX,2019-05-01 09:38:56.470477,117.84,240
BAC,2019-05-01 09:38:56.692835,31.0,140
AAPL,2019-05-01 09:38:56.697509,205.39,40
CVX,2019-05-01 09:38:56.911346,117.745,150
CVX,2019-05-01 09:38:57.174977,117.81,600
BAC,2019-05-01 09:38:57.393742,31.005,100
AAPL,2019-05-01 09:38:57.465925,205.26,90
AAPL,2019-05-01 09:38:58.040608,205.21,110
BAC,2019-05-01 09:38:58.064953,31.0,140
CVX,2019-05-01 09:38:58.075971,117.82,120
CVX,2019-05-01 09:38:58.409546,117.8032,290
AAPL,2019-05-01 09:38:58.675373,205.41,30
CVX,2019-05-01 09:38:58.715243,117.8,140
BAC,2019-05-01 09:38:58.796105,30.995,190
AAPL,2019-05-01 09:38:58.836435,205.41,70
